interactor1	interactor2	interactor1_canon	interactor2_canon	query_term1	query_term2	organism	int_type
PA4243	PA4253	Q9HWF5	Q9HWE5	SECY_PSEAE	RL14_PSEAE	bacteria	interacts
PA4243	PA4403	Q9HWF5	Q9LCT3	SECY_PSEAE	SECA_PSEAE	bacteria	interacts
PA4243	PA4271	Q9HWF5	Q9HWC8	SECY_PSEAE		bacteria	interacts
PA4243	PA4934	Q9HWF5	Q9HUN0	SECY_PSEAE	RS18_PSEAE	bacteria	interacts
PA4243	PA4249	Q9HWF5	Q9HWE9	SECY_PSEAE	RS8_PSEAE	bacteria	interacts
PA4243	PA4256	Q9HWF5	Q9HWE2	SECY_PSEAE	RL16_PSEAE	bacteria	interacts
PA4243	PA4276	Q9HWF5	Q9HWC3	SECY_PSEAE	SECE_PSEAE	bacteria	interacts
PA4243	PA4741	Q9HWF5	Q9HV58	SECY_PSEAE	RS15_PSEAE	bacteria	interacts
PA4243	PA4268	Q9HWF5	Q9HWD0	SECY_PSEAE	RS12_PSEAE	bacteria	interacts
PA4243	PA5558	Q9HWF5	Q9HT16	SECY_PSEAE	ATPF_PSEAE	bacteria	interacts
PA4243	PA4244	Q9HWF5	Q9HWF4	SECY_PSEAE	RL15_PSEAE	bacteria	interacts
PA4243	PA4568	Q9HWF5	Q9HVL6	SECY_PSEAE	RL21_PSEAE	bacteria	interacts
PA4243	PA4250	Q9HWF5	Q9HWE8	SECY_PSEAE	RS14_PSEAE	bacteria	interacts
PA4243	PA5316	Q9HWF5	Q9HTN8	SECY_PSEAE	RL28_PSEAE	bacteria	interacts
PA4243	PA4270	Q9HWF5	Q51561	SECY_PSEAE		bacteria	interacts
PA4243	PA4246	Q9HWF5	Q9HWF2	SECY_PSEAE	RS5_PSEAE	bacteria	interacts
PA4243	PA4259	Q9HWF5	Q9HWD9	SECY_PSEAE	RS19_PSEAE	bacteria	interacts
PA4243	PA4247	Q9HWF5	Q9HWF1	SECY_PSEAE	RL18_PSEAE	bacteria	interacts
PA4243	PA4262	Q9HWF5	Q9HWD6	SECY_PSEAE	RL4_PSEAE	bacteria	interacts
PA4243	PA4248	Q9HWF5	Q9HWF0	SECY_PSEAE	RL6_PSEAE	bacteria	interacts
PA4243	PA4252	Q9HWF5	Q9HWE6	SECY_PSEAE	RL24_PSEAE	bacteria	interacts
PA4243	PA5568	Q9HWF5	Q9HT06	SECY_PSEAE	YIDC_PSEAE	bacteria	interacts
PA4243	PA4272	Q9HWF5	Q9HWC7	SECY_PSEAE		bacteria	interacts
PA4243	PA5128	Q9HWF5	Q9HU56	SECY_PSEAE	SECB_PSEAE	bacteria	interacts
PA4243	PA4273	Q9HWF5	Q9HWC6	SECY_PSEAE		bacteria	interacts
PA4243	PA4747	Q9HWF5	Q9HV52	SECY_PSEAE	SECG_PSEAE	bacteria	interacts
PA4243	PA4567	Q9HWF5	Q9HVL7	SECY_PSEAE	RL27_PSEAE	bacteria	interacts
PA4243	PA4935	Q9HWF5	Q9HUM9	SECY_PSEAE	RS6_PSEAE	bacteria	interacts
PA4243	PA4724	Q9HWF5	Q9HV75	SECY_PSEAE	GLUQ_PSEAE	bacteria	interacts
PA4243	PA4254	Q9HWF5	Q9HWE4	SECY_PSEAE	RS17_PSEAE	bacteria	interacts
PA4243	PA4264	Q9HWF5	Q9HWD4	SECY_PSEAE	RS10_PSEAE	bacteria	interacts
PA4243	PA4671	Q9HWF5	Q9HVC4	SECY_PSEAE	RL25_PSEAE	bacteria	interacts
PA4243	PA4932	Q9HWF5	Q9HUN2	SECY_PSEAE	RL9_PSEAE	bacteria	interacts
PA1094	PA1460	Q9K3C5	G3XD73	FLID2_PSEAE	G3XD73_PSEAE	bacteria	interacts
PA1094	PA3351	Q9K3C5	Q79SU4	FLID2_PSEAE	Q9HYP5_PSEAE	bacteria	interacts
PA1094	PA1442	Q9K3C5	Q9I3Q5	FLID2_PSEAE	Q9I3Q5_PSEAE	bacteria	interacts
PA1094	PA1104	Q9K3C5	Q9I4N1	FLID2_PSEAE	FLII_PSEAE	bacteria	interacts
PA1094	PA1694	Q9K3C5	Q9I333	FLID2_PSEAE	Q9I333_PSEAE	bacteria	interacts
PA1094	PA1097	Q9K3C5	G3XCV0	FLID2_PSEAE	FLEQ_PSEAE	bacteria	interacts
PA1094	PA1457	Q9K3C5	Q51434	FLID2_PSEAE	CHEZ_PSEAE	bacteria	interacts
PA1094	PA1444	Q9K3C5	Q51466	FLID2_PSEAE	FLIN_PSEAE	bacteria	interacts
PA1094	PA1445	Q9K3C5	Q51467	FLID2_PSEAE	FLIO_PSEAE	bacteria	interacts
PA1094	PA1095	Q9K3C5	Q9I4N6	FLID2_PSEAE	FLISB_PSEAE	bacteria	interacts
PA1094	PA1461	Q9K3C5	G3XD90	FLID2_PSEAE	G3XD90_PSEAE	bacteria	interacts
PA1094	PA4953	Q9K3C5	Q9HUL2	FLID2_PSEAE	Q9HUL2_PSEAE	bacteria	interacts
PA1094	PA1443	Q9K3C5	Q51465	FLID2_PSEAE	FLIM_PSEAE	bacteria	interacts
PA1094	PA1102	Q9K3C5	Q51464	FLID2_PSEAE	FLIG_PSEAE	bacteria	interacts
PA1094	PA1100	Q9K3C5	Q51462	FLID2_PSEAE	FLIE_PSEAE	bacteria	interacts
PA1094	PA3704	Q9K3C5	Q9HXT7	FLID2_PSEAE	Q9HXT7_PSEAE	bacteria	interacts
PA1094	PA1455	Q9K3C5	P29248	FLID2_PSEAE	FLIA_PSEAE	bacteria	interacts
PA1094	PA5233	Q9K3C5	Q9HTV7	FLID2_PSEAE	Q9HTV7_PSEAE	bacteria	interacts
PA1094	PA4954	Q9K3C5	Q9HUL1	FLID2_PSEAE	Q9HUL1_PSEAE	bacteria	interacts
PA1094	PA1101	Q9K3C5	Q51463	FLID2_PSEAE	FLIF_PSEAE	bacteria	interacts
PA1094	PA1105	Q9K3C5	Q9I4N0	FLID2_PSEAE	Q9I4N0_PSEAE	bacteria	interacts
PA5452	PA5453	Q9HTB7	Q51366	Q9HTB7_PSEAE	GM4D_PSEAE	bacteria	interacts
PA1097	PA1102	G3XCV0	Q51464	FLEQ_PSEAE	FLIG_PSEAE	bacteria	interacts
PA1097	PA1444	G3XCV0	Q51466	FLEQ_PSEAE	FLIN_PSEAE	bacteria	interacts
PA1097	PA4959	G3XCV0	Q9HUK6	FLEQ_PSEAE	Q9HUK6_PSEAE	bacteria	interacts
PA1097	PA3703	G3XCV0	Q9HXT8	FLEQ_PSEAE	CHEB3_PSEAE	bacteria	interacts
PA1097	PA3704	G3XCV0	Q9HXT7	FLEQ_PSEAE	Q9HXT7_PSEAE	bacteria	interacts
PA1097	PA1455	G3XCV0	P29248	FLEQ_PSEAE	FLIA_PSEAE	bacteria	interacts
PA1097	PA1101	G3XCV0	Q51463	FLEQ_PSEAE	FLIF_PSEAE	bacteria	interacts
PA1097	PA1443	G3XCV0	Q51465	FLEQ_PSEAE	FLIM_PSEAE	bacteria	interacts
PA1097	PA1100	G3XCV0	Q51462	FLEQ_PSEAE	FLIE_PSEAE	bacteria	interacts
PA1097	PA3061	G3XCV0	Q9HZE7	FLEQ_PSEAE	Q9HZE7_PSEAE	bacteria	interacts
PA1097	PA1104	G3XCV0	Q9I4N1	FLEQ_PSEAE	FLII_PSEAE	bacteria	interacts
PA1097	PA3702	G3XCV0	Q9HXT9	FLEQ_PSEAE	Q9HXT9_PSEAE	bacteria	interacts
PA1097	PA1099	G3XCV0	Q9I4N3	FLEQ_PSEAE	FLER_PSEAE	bacteria	interacts
PA1097	PA2586	G3XCV0	Q51373	FLEQ_PSEAE	GACA_PSEAE	bacteria	interacts
PA1097	PA3708	G3XCV0	Q9HXT3	FLEQ_PSEAE	Q9HXT3_PSEAE	bacteria	interacts
PA1097	PA3385	G3XCV0	G3XCY4	FLEQ_PSEAE	AMRZ_PSEAE	bacteria	interacts
PA1097	PA1454	G3XCV0	G3XD64	FLEQ_PSEAE	FLEN_PSEAE	bacteria	interacts
PA1097	PA4367	G3XCV0	Q9HW35	FLEQ_PSEAE	Q9HW35_PSEAE	bacteria	interacts
PA1097	PA3351	G3XCV0	Q79SU4	FLEQ_PSEAE	Q9HYP5_PSEAE	bacteria	interacts
PA1097	PA4462	G3XCV0	P49988	FLEQ_PSEAE	RP54_PSEAE	bacteria	interacts
PA1097	PA3542	G3XCV0	Q9HY69	FLEQ_PSEAE	ALG44_PSEAE	bacteria	interacts
PA4240	PA4254	Q9HWF8	Q9HWE4	RS11_PSEAE	RS17_PSEAE	bacteria	interacts
PA4240	PA4935	Q9HWF8	Q9HUM9	RS11_PSEAE	RS6_PSEAE	bacteria	interacts
PA4240	PA4671	Q9HWF8	Q9HVC4	RS11_PSEAE	RL25_PSEAE	bacteria	interacts
PA4240	PA4724	Q9HWF8	Q9HV75	RS11_PSEAE	GLUQ_PSEAE	bacteria	interacts
PA4240	PA4264	Q9HWF8	Q9HWD4	RS11_PSEAE	RS10_PSEAE	bacteria	interacts
PA4240	PA4932	Q9HWF8	Q9HUN2	RS11_PSEAE	RL9_PSEAE	bacteria	interacts
PA4240	PA4563	Q9HWF8	Q9HVM1	RS11_PSEAE	RS20_PSEAE	bacteria	interacts
PA4240	PA5570	Q9HWF8	P29436	RS11_PSEAE	RL34_PSEAE	bacteria	interacts
PA4240	PA4251	Q9HWF8	Q9HWE7	RS11_PSEAE	RL5_PSEAE	bacteria	interacts
PA4240	PA4567	Q9HWF8	Q9HVL7	RS11_PSEAE	RL27_PSEAE	bacteria	interacts
PA4240	PA4252	Q9HWF8	Q9HWE6	RS11_PSEAE	RL24_PSEAE	bacteria	interacts
PA4240	PA4270	Q9HWF8	Q51561	RS11_PSEAE		bacteria	interacts
PA4240	PA4432	Q9HWF8	Q9HVY3	RS11_PSEAE	RS9_PSEAE	bacteria	interacts
PA4240	PA4934	Q9HWF8	Q9HUN0	RS11_PSEAE	RS18_PSEAE	bacteria	interacts
PA4240	PA4249	Q9HWF8	Q9HWE9	RS11_PSEAE	RS8_PSEAE	bacteria	interacts
PA4240	PA4248	Q9HWF8	Q9HWF0	RS11_PSEAE	RL6_PSEAE	bacteria	interacts
PA4240	PA4247	Q9HWF8	Q9HWF1	RS11_PSEAE	RL18_PSEAE	bacteria	interacts
PA4240	PA4244	Q9HWF8	Q9HWF4	RS11_PSEAE	RL15_PSEAE	bacteria	interacts
PA4240	PA5558	Q9HWF8	Q9HT16	RS11_PSEAE	ATPF_PSEAE	bacteria	interacts
PA4240	PA4276	Q9HWF8	Q9HWC3	RS11_PSEAE	SECE_PSEAE	bacteria	interacts
PA4240	PA4250	Q9HWF8	Q9HWE8	RS11_PSEAE	RS14_PSEAE	bacteria	interacts
PA4240	PA4568	Q9HWF8	Q9HVL6	RS11_PSEAE	RL21_PSEAE	bacteria	interacts
PA4240	PA4272	Q9HWF8	Q9HWC7	RS11_PSEAE		bacteria	interacts
PA4240	PA4262	Q9HWF8	Q9HWD6	RS11_PSEAE	RL4_PSEAE	bacteria	interacts
PA4240	PA4257	Q9HWF8	Q9HWE1	RS11_PSEAE	RS3_PSEAE	bacteria	interacts
PA4240	PA4245	Q9HWF8	Q9HWF3	RS11_PSEAE	RL30_PSEAE	bacteria	interacts
PA4240	PA5316	Q9HWF8	Q9HTN8	RS11_PSEAE	RL28_PSEAE	bacteria	interacts
PA4240	PA4246	Q9HWF8	Q9HWF2	RS11_PSEAE	RS5_PSEAE	bacteria	interacts
PA4240	PA4259	Q9HWF8	Q9HWD9	RS11_PSEAE	RS19_PSEAE	bacteria	interacts
PA4240	PA4266	Q9HWF8	Q9HWD2	RS11_PSEAE		bacteria	interacts
PA4240	PA4761	Q9HWF8	Q9HV43	RS11_PSEAE	DNAK_PSEAE	bacteria	interacts
PA4240	PA4273	Q9HWF8	Q9HWC6	RS11_PSEAE		bacteria	interacts
PA4240	PA4433	Q9HWF8	Q9HVY2	RS11_PSEAE	RL13_PSEAE	bacteria	interacts
PA4240	PA4267	Q9HWF8	Q9HWD1	RS11_PSEAE	RS7_PSEAE	bacteria	interacts
PA4240	PA4253	Q9HWF8	Q9HWE5	RS11_PSEAE	RL14_PSEAE	bacteria	interacts
PA4240	PA4243	Q9HWF8	Q9HWF5	RS11_PSEAE	SECY_PSEAE	bacteria	interacts
PA4240	PA4268	Q9HWF8	Q9HWD0	RS11_PSEAE	RS12_PSEAE	bacteria	interacts
PA4240	PA5559	Q9HWF8	Q9HT15	RS11_PSEAE	ATPL_PSEAE	bacteria	interacts
PA4240	PA4263	Q9HWF8	Q9HWD5	RS11_PSEAE	RL3_PSEAE	bacteria	interacts
PA4240	PA4255	Q9HWF8	Q9HWE3	RS11_PSEAE	RL29_PSEAE	bacteria	interacts
PA4240	PA4271	Q9HWF8	Q9HWC8	RS11_PSEAE		bacteria	interacts
PA4240	PA4261	Q9HWF8	Q9HWD7	RS11_PSEAE	RL23_PSEAE	bacteria	interacts
PA4240	PA4258	Q9HWF8	Q9HWE0	RS11_PSEAE	RL22_PSEAE	bacteria	interacts
PA4240	PA4274	Q9HWF8	Q9HWC5	RS11_PSEAE		bacteria	interacts
PA4240	PA4256	Q9HWF8	Q9HWE2	RS11_PSEAE	RL16_PSEAE	bacteria	interacts
PA4240	PA4260	Q9HWF8	Q9HWD8	RS11_PSEAE	RL2_PSEAE	bacteria	interacts
PA4240	PA4241	Q9HWF8	Q9HWF7	RS11_PSEAE	RS13_PSEAE	bacteria	interacts
PA4240	PA4741	Q9HWF8	Q9HV58	RS11_PSEAE	RS15_PSEAE	bacteria	interacts
PA4240	PA5049	Q9HWF8	Q9HUD0	RS11_PSEAE	RL31_PSEAE	bacteria	interacts
PA4241	PA4256	Q9HWF7	Q9HWE2	RS13_PSEAE	RL16_PSEAE	bacteria	interacts
PA4241	PA4266	Q9HWF7	Q9HWD2	RS13_PSEAE		bacteria	interacts
PA4241	PA4271	Q9HWF7	Q9HWC8	RS13_PSEAE		bacteria	interacts
PA4241	PA4257	Q9HWF7	Q9HWE1	RS13_PSEAE	RS3_PSEAE	bacteria	interacts
PA4241	PA4253	Q9HWF7	Q9HWE5	RS13_PSEAE	RL14_PSEAE	bacteria	interacts
PA4241	PA4274	Q9HWF7	Q9HWC5	RS13_PSEAE		bacteria	interacts
PA4241	PA4245	Q9HWF7	Q9HWF3	RS13_PSEAE	RL30_PSEAE	bacteria	interacts
PA4241	PA4263	Q9HWF7	Q9HWD5	RS13_PSEAE	RL3_PSEAE	bacteria	interacts
PA4241	PA4258	Q9HWF7	Q9HWE0	RS13_PSEAE	RL22_PSEAE	bacteria	interacts
PA4241	PA4267	Q9HWF7	Q9HWD1	RS13_PSEAE	RS7_PSEAE	bacteria	interacts
PA4241	PA4261	Q9HWF7	Q9HWD7	RS13_PSEAE	RL23_PSEAE	bacteria	interacts
PA4241	PA4433	Q9HWF7	Q9HVY2	RS13_PSEAE	RL13_PSEAE	bacteria	interacts
PA4241	PA4255	Q9HWF7	Q9HWE3	RS13_PSEAE	RL29_PSEAE	bacteria	interacts
PA4241	PA4741	Q9HWF7	Q9HV58	RS13_PSEAE	RS15_PSEAE	bacteria	interacts
PA4241	PA5559	Q9HWF7	Q9HT15	RS13_PSEAE	ATPL_PSEAE	bacteria	interacts
PA4241	PA4268	Q9HWF7	Q9HWD0	RS13_PSEAE	RS12_PSEAE	bacteria	interacts
PA4241	PA4243	Q9HWF7	Q9HWF5	RS13_PSEAE	SECY_PSEAE	bacteria	interacts
PA4241	PA4273	Q9HWF7	Q9HWC6	RS13_PSEAE		bacteria	interacts
PA4241	PA5049	Q9HWF7	Q9HUD0	RS13_PSEAE	RL31_PSEAE	bacteria	interacts
PA4241	PA4260	Q9HWF7	Q9HWD8	RS13_PSEAE	RL2_PSEAE	bacteria	interacts
PA4241	PA4251	Q9HWF7	Q9HWE7	RS13_PSEAE	RL5_PSEAE	bacteria	interacts
PA4241	PA5570	Q9HWF7	P29436	RS13_PSEAE	RL34_PSEAE	bacteria	interacts
PA4241	PA4432	Q9HWF7	Q9HVY3	RS13_PSEAE	RS9_PSEAE	bacteria	interacts
PA4241	PA4262	Q9HWF7	Q9HWD6	RS13_PSEAE	RL4_PSEAE	bacteria	interacts
PA4241	PA4252	Q9HWF7	Q9HWE6	RS13_PSEAE	RL24_PSEAE	bacteria	interacts
PA4241	PA5316	Q9HWF7	Q9HTN8	RS13_PSEAE	RL28_PSEAE	bacteria	interacts
PA4241	PA4259	Q9HWF7	Q9HWD9	RS13_PSEAE	RS19_PSEAE	bacteria	interacts
PA4241	PA4248	Q9HWF7	Q9HWF0	RS13_PSEAE	RL6_PSEAE	bacteria	interacts
PA4241	PA4270	Q9HWF7	Q51561	RS13_PSEAE		bacteria	interacts
PA4241	PA4244	Q9HWF7	Q9HWF4	RS13_PSEAE	RL15_PSEAE	bacteria	interacts
PA4241	PA4247	Q9HWF7	Q9HWF1	RS13_PSEAE	RL18_PSEAE	bacteria	interacts
PA4241	PA4250	Q9HWF7	Q9HWE8	RS13_PSEAE	RS14_PSEAE	bacteria	interacts
PA4241	PA4246	Q9HWF7	Q9HWF2	RS13_PSEAE	RS5_PSEAE	bacteria	interacts
PA4241	PA4276	Q9HWF7	Q9HWC3	RS13_PSEAE	SECE_PSEAE	bacteria	interacts
PA4241	PA4568	Q9HWF7	Q9HVL6	RS13_PSEAE	RL21_PSEAE	bacteria	interacts
PA4241	PA4254	Q9HWF7	Q9HWE4	RS13_PSEAE	RS17_PSEAE	bacteria	interacts
PA4241	PA4934	Q9HWF7	Q9HUN0	RS13_PSEAE	RS18_PSEAE	bacteria	interacts
PA4241	PA4249	Q9HWF7	Q9HWE9	RS13_PSEAE	RS8_PSEAE	bacteria	interacts
PA4241	PA4272	Q9HWF7	Q9HWC7	RS13_PSEAE		bacteria	interacts
PA4241	PA5558	Q9HWF7	Q9HT16	RS13_PSEAE	ATPF_PSEAE	bacteria	interacts
PA4241	PA4671	Q9HWF7	Q9HVC4	RS13_PSEAE	RL25_PSEAE	bacteria	interacts
PA4241	PA4724	Q9HWF7	Q9HV75	RS13_PSEAE	GLUQ_PSEAE	bacteria	interacts
PA4241	PA4932	Q9HWF7	Q9HUN2	RS13_PSEAE	RL9_PSEAE	bacteria	interacts
PA4241	PA4264	Q9HWF7	Q9HWD4	RS13_PSEAE	RS10_PSEAE	bacteria	interacts
PA4241	PA4935	Q9HWF7	Q9HUM9	RS13_PSEAE	RS6_PSEAE	bacteria	interacts
PA4241	PA4567	Q9HWF7	Q9HVL7	RS13_PSEAE	RL27_PSEAE	bacteria	interacts
PA4241	PA4563	Q9HWF7	Q9HVM1	RS13_PSEAE	RS20_PSEAE	bacteria	interacts
PA4246	PA4260	Q9HWF2	Q9HWD8	RS5_PSEAE	RL2_PSEAE	bacteria	interacts
PA4246	PA4741	Q9HWF2	Q9HV58	RS5_PSEAE	RS15_PSEAE	bacteria	interacts
PA4246	PA5049	Q9HWF2	Q9HUD0	RS5_PSEAE	RL31_PSEAE	bacteria	interacts
PA4246	PA4253	Q9HWF2	Q9HWE5	RS5_PSEAE	RL14_PSEAE	bacteria	interacts
PA4246	PA4271	Q9HWF2	Q9HWC8	RS5_PSEAE		bacteria	interacts
PA4246	PA5559	Q9HWF2	Q9HT15	RS5_PSEAE	ATPL_PSEAE	bacteria	interacts
PA4246	PA4261	Q9HWF2	Q9HWD7	RS5_PSEAE	RL23_PSEAE	bacteria	interacts
PA4246	PA4263	Q9HWF2	Q9HWD5	RS5_PSEAE	RL3_PSEAE	bacteria	interacts
PA4246	PA4255	Q9HWF2	Q9HWE3	RS5_PSEAE	RL29_PSEAE	bacteria	interacts
PA4246	PA4258	Q9HWF2	Q9HWE0	RS5_PSEAE	RL22_PSEAE	bacteria	interacts
PA4246	PA4274	Q9HWF2	Q9HWC5	RS5_PSEAE		bacteria	interacts
PA4246	PA4433	Q9HWF2	Q9HVY2	RS5_PSEAE	RL13_PSEAE	bacteria	interacts
PA4246	PA4267	Q9HWF2	Q9HWD1	RS5_PSEAE	RS7_PSEAE	bacteria	interacts
PA4246	PA4256	Q9HWF2	Q9HWE2	RS5_PSEAE	RL16_PSEAE	bacteria	interacts
PA4246	PA4257	Q9HWF2	Q9HWE1	RS5_PSEAE	RS3_PSEAE	bacteria	interacts
PA4246	PA4266	Q9HWF2	Q9HWD2	RS5_PSEAE		bacteria	interacts
PA4246	PA4276	Q9HWF2	Q9HWC3	RS5_PSEAE	SECE_PSEAE	bacteria	interacts
PA4246	PA4568	Q9HWF2	Q9HVL6	RS5_PSEAE	RL21_PSEAE	bacteria	interacts
PA4246	PA4262	Q9HWF2	Q9HWD6	RS5_PSEAE	RL4_PSEAE	bacteria	interacts
PA4246	PA4248	Q9HWF2	Q9HWF0	RS5_PSEAE	RL6_PSEAE	bacteria	interacts
PA4246	PA5316	Q9HWF2	Q9HTN8	RS5_PSEAE	RL28_PSEAE	bacteria	interacts
PA4246	PA4259	Q9HWF2	Q9HWD9	RS5_PSEAE	RS19_PSEAE	bacteria	interacts
PA4246	PA4250	Q9HWF2	Q9HWE8	RS5_PSEAE	RS14_PSEAE	bacteria	interacts
PA4246	PA4251	Q9HWF2	Q9HWE7	RS5_PSEAE	RL5_PSEAE	bacteria	interacts
PA4246	PA4273	Q9HWF2	Q9HWC6	RS5_PSEAE		bacteria	interacts
PA4246	PA4272	Q9HWF2	Q9HWC7	RS5_PSEAE		bacteria	interacts
PA4246	PA4432	Q9HWF2	Q9HVY3	RS5_PSEAE	RS9_PSEAE	bacteria	interacts
PA4246	PA4268	Q9HWF2	Q9HWD0	RS5_PSEAE	RS12_PSEAE	bacteria	interacts
PA4246	PA4934	Q9HWF2	Q9HUN0	RS5_PSEAE	RS18_PSEAE	bacteria	interacts
PA4246	PA4249	Q9HWF2	Q9HWE9	RS5_PSEAE	RS8_PSEAE	bacteria	interacts
PA4246	PA5570	Q9HWF2	P29436	RS5_PSEAE	RL34_PSEAE	bacteria	interacts
PA4246	PA4270	Q9HWF2	Q51561	RS5_PSEAE		bacteria	interacts
PA4246	PA4252	Q9HWF2	Q9HWE6	RS5_PSEAE	RL24_PSEAE	bacteria	interacts
PA4246	PA4567	Q9HWF2	Q9HVL7	RS5_PSEAE	RL27_PSEAE	bacteria	interacts
PA4246	PA4247	Q9HWF2	Q9HWF1	RS5_PSEAE	RL18_PSEAE	bacteria	interacts
PA4246	PA4935	Q9HWF2	Q9HUM9	RS5_PSEAE	RS6_PSEAE	bacteria	interacts
PA4246	PA5558	Q9HWF2	Q9HT16	RS5_PSEAE	ATPF_PSEAE	bacteria	interacts
PA4246	PA4254	Q9HWF2	Q9HWE4	RS5_PSEAE	RS17_PSEAE	bacteria	interacts
PA4246	PA4671	Q9HWF2	Q9HVC4	RS5_PSEAE	RL25_PSEAE	bacteria	interacts
PA4246	PA4563	Q9HWF2	Q9HVM1	RS5_PSEAE	RS20_PSEAE	bacteria	interacts
PA4246	PA4264	Q9HWF2	Q9HWD4	RS5_PSEAE	RS10_PSEAE	bacteria	interacts
PA4246	PA4932	Q9HWF2	Q9HUN2	RS5_PSEAE	RL9_PSEAE	bacteria	interacts
PA4246	PA4724	Q9HWF2	Q9HV75	RS5_PSEAE	GLUQ_PSEAE	bacteria	interacts
PA4246	PA5568	Q9HWF2	Q9HT06	RS5_PSEAE	YIDC_PSEAE	bacteria	interacts
PA1099	PA1102	Q9I4N3	Q51464	FLER_PSEAE	FLIG_PSEAE	bacteria	interacts
PA1099	PA1455	Q9I4N3	P29248	FLER_PSEAE	FLIA_PSEAE	bacteria	interacts
PA1099	PA1101	Q9I4N3	Q51463	FLER_PSEAE	FLIF_PSEAE	bacteria	interacts
PA1099	PA1443	Q9I4N3	Q51465	FLER_PSEAE	FLIM_PSEAE	bacteria	interacts
PA1099	PA1100	Q9I4N3	Q51462	FLER_PSEAE	FLIE_PSEAE	bacteria	interacts
PA1099	PA1104	Q9I4N3	Q9I4N1	FLER_PSEAE	FLII_PSEAE	bacteria	interacts
PA1099	PA4462	Q9I4N3	P49988	FLER_PSEAE	RP54_PSEAE	bacteria	interacts
PA1099	PA1454	Q9I4N3	G3XD64	FLER_PSEAE	FLEN_PSEAE	bacteria	interacts
PA4247	PA4261	Q9HWF1	Q9HWD7	RL18_PSEAE	RL23_PSEAE	bacteria	interacts
PA4247	PA4274	Q9HWF1	Q9HWC5	RL18_PSEAE		bacteria	interacts
PA4247	PA4258	Q9HWF1	Q9HWE0	RL18_PSEAE	RL22_PSEAE	bacteria	interacts
PA4247	PA4253	Q9HWF1	Q9HWE5	RL18_PSEAE	RL14_PSEAE	bacteria	interacts
PA4247	PA4271	Q9HWF1	Q9HWC8	RL18_PSEAE		bacteria	interacts
PA4247	PA4256	Q9HWF1	Q9HWE2	RL18_PSEAE	RL16_PSEAE	bacteria	interacts
PA4247	PA4266	Q9HWF1	Q9HWD2	RL18_PSEAE		bacteria	interacts
PA4247	PA5559	Q9HWF1	Q9HT15	RL18_PSEAE	ATPL_PSEAE	bacteria	interacts
PA4247	PA4568	Q9HWF1	Q9HVL6	RL18_PSEAE	RL21_PSEAE	bacteria	interacts
PA4247	PA4255	Q9HWF1	Q9HWE3	RL18_PSEAE	RL29_PSEAE	bacteria	interacts
PA4247	PA4260	Q9HWF1	Q9HWD8	RL18_PSEAE	RL2_PSEAE	bacteria	interacts
PA4247	PA4403	Q9HWF1	Q9LCT3	RL18_PSEAE	SECA_PSEAE	bacteria	interacts
PA4247	PA4276	Q9HWF1	Q9HWC3	RL18_PSEAE	SECE_PSEAE	bacteria	interacts
PA4247	PA5049	Q9HWF1	Q9HUD0	RL18_PSEAE	RL31_PSEAE	bacteria	interacts
PA4247	PA4433	Q9HWF1	Q9HVY2	RL18_PSEAE	RL13_PSEAE	bacteria	interacts
PA4247	PA4267	Q9HWF1	Q9HWD1	RL18_PSEAE	RS7_PSEAE	bacteria	interacts
PA4247	PA4263	Q9HWF1	Q9HWD5	RL18_PSEAE	RL3_PSEAE	bacteria	interacts
PA4247	PA4741	Q9HWF1	Q9HV58	RL18_PSEAE	RS15_PSEAE	bacteria	interacts
PA4247	PA4259	Q9HWF1	Q9HWD9	RL18_PSEAE	RS19_PSEAE	bacteria	interacts
PA4247	PA4432	Q9HWF1	Q9HVY3	RL18_PSEAE	RS9_PSEAE	bacteria	interacts
PA4247	PA5316	Q9HWF1	Q9HTN8	RL18_PSEAE	RL28_PSEAE	bacteria	interacts
PA4247	PA4262	Q9HWF1	Q9HWD6	RL18_PSEAE	RL4_PSEAE	bacteria	interacts
PA4247	PA4251	Q9HWF1	Q9HWE7	RL18_PSEAE	RL5_PSEAE	bacteria	interacts
PA4247	PA4257	Q9HWF1	Q9HWE1	RL18_PSEAE	RS3_PSEAE	bacteria	interacts
PA4247	PA4249	Q9HWF1	Q9HWE9	RL18_PSEAE	RS8_PSEAE	bacteria	interacts
PA4247	PA4248	Q9HWF1	Q9HWF0	RL18_PSEAE	RL6_PSEAE	bacteria	interacts
PA4247	PA4934	Q9HWF1	Q9HUN0	RL18_PSEAE	RS18_PSEAE	bacteria	interacts
PA4247	PA4272	Q9HWF1	Q9HWC7	RL18_PSEAE		bacteria	interacts
PA4247	PA4250	Q9HWF1	Q9HWE8	RL18_PSEAE	RS14_PSEAE	bacteria	interacts
PA4247	PA4273	Q9HWF1	Q9HWC6	RL18_PSEAE		bacteria	interacts
PA4247	PA4270	Q9HWF1	Q51561	RL18_PSEAE		bacteria	interacts
PA4247	PA4268	Q9HWF1	Q9HWD0	RL18_PSEAE	RS12_PSEAE	bacteria	interacts
PA4247	PA4724	Q9HWF1	Q9HV75	RL18_PSEAE	GLUQ_PSEAE	bacteria	interacts
PA4247	PA5570	Q9HWF1	P29436	RL18_PSEAE	RL34_PSEAE	bacteria	interacts
